264,0,654,20,
283,0,631,20,
252,0,673,20,
246,0,678,20,
275,0,684,20,
255,0,709,20,
241,0,713,20,
233,0,670,20,
245,20,597,20,
235,20,557,20,
214,20,569,20,
180,20,565,20,
204,20,568,20,
203,20,562,20,
196,0,607,20,
204,0,630,20,
222,0,643,20,
213,0,682,20,
225,0,664,20,
199,0,604,20,
166,20,580,20,
159,20,534,20,
156,20,510,20,
148,20,498,20,
153,20,517,20,
189,20,516,20,
242,20,547,20,
272,20,545,20,
253,20,570,20,
224,-20,600,20,
162,20,569,20,
259,20,580,20,
259,20,583,20,
220,20,539,20,
200,20,553,20,
186,20,558,20,
320,20,593,20,
247,0,621,20,
261,20,579,20,
166,0,616,20,
113,0,613,20,
181,20,595,20,
202,0,608,20,
192,0,605,20,
193,20,599,20,
229,0,607,20,
195,0,622,20,
188,20,588,20,
182,20,573,20,
172,20,586,20,
154,20,569,20,
146,20,550,20,
181,20,591,20,
214,0,632,20,
203,0,616,20,
188,0,621,20,
160,0,638,20,
173,0,639,20,
162,0,601,20,
165,20,569,20,
175,20,543,20,
176,20,516,20,
168,20,480,20,
159,20,465,20,
137,20,435,20,
141,20,505,20,
160,20,527,20,
148,20,564,20,
164,20,567,20,
204,20,578,20,
202,20,592,20,
196,20,589,20,
165,0,614,20,
194,0,628,20,
201,0,640,20,
222,0,643,20,
232,0,638,20,
235,0,612,20,
221,20,576,20,
221,20,562,20,
215,20,527,20,
182,20,504,20,
168,20,518,20,
170,20,494,20,
198,20,505,20,
229,20,555,20,
261,20,586,20,
243,20,585,20,
228,20,582,20,
211,20,579,20,
212,20,559,20,
263,0,625,20,
257,0,624,20,
213,0,623,20,
205,0,609,20,
231,0,620,20,
260,0,636,20,
241,0,602,20,
227,20,560,20,
216,20,512,20,
213,20,454,20,
222,20,403,20,
210,20,361,20,
246,20,370,20,
255,20,376,20,
234,20,439,20,
239,20,474,20,
283,20,501,20,
254,20,495,20,
246,20,465,20,
236,20,452,20,
256,20,472,20,
226,20,451,20,
167,20,388,20,
121,20,475,20,
83,20,473,20,
133,20,474,20,
137,20,406,20,
192,20,393,20,
257,20,389,20,
240,20,416,20,
227,20,468,20,
237,20,466,20,
248,20,403,20,
228,20,378,20,
211,20,399,20,
194,20,427,20,
206,20,413,20,
263,20,404,20,
325,20,394,20,
311,20,414,20,
250,20,398,20,
200,20,394,20,
232,20,425,20,
234,20,319,20,
215,20,228,20,
219,20,203,20,
223,20,190,20,
199,20,225,20,
251,20,215,20,
230,20,203,20,
232,20,287,20,
171,20,250,20,
139,20,235,20,
154,20,299,20,
222,20,279,20,
186,20,252,20,
180,20,188,20,
216,20,174,20,
192,20,238,20,
136,20,255,20,
172,20,281,20,
245,20,283,20,
274,20,294,20,
317,20,327,20,
311,20,318,20,
278,20,334,20,
298,20,319,20,
357,20,336,20,
343,20,346,20,
900,90,591,-20,
988,90,727,-20,
974,90,682,-20,
830,90,592,-20,
787,90,601,-20,
737,0,636,0,
702,0,700,0,
752,90,842,-20,
750,90,914,-20,
714,-20,975,0,
607,-20,971,0,
439,-20,910,20,
329,0,639,20,
338,20,376,20,
337,20,348,20,
329,20,338,20,
337,20,351,20,
340,20,355,20,
348,20,362,20,
266,20,363,20,
230,20,429,20,
736,0,747,0,
980,90,950,-20,
982,90,952,-20,
875,90,892,-20,
570,-20,781,20,
350,0,693,20,
338,20,508,20,
333,20,366,20,
341,20,377,20,
338,20,371,20,
334,20,454,20,
326,0,620,20,
357,-20,755,20,
415,-20,789,20,
350,20,595,20,
338,20,365,20,
422,20,419,20,
600,90,563,-20,
754,90,698,-20,
849,90,801,-20,
896,90,868,-20,
927,90,910,-20,
942,90,936,-20,
953,90,954,-20,
